Type;Date;Price;
0;19.01.2009 18:36:28;105.9;
0;19.01.2009 18:38:24;105.81;
0;19.01.2009 18:38:43;105.7;
1;19.01.2009 18:38:51;105.68;
0;19.01.2009 18:41:43;105.8;
0;19.01.2009 18:41:49;105.84;
1;19.01.2009 18:42:35;106.1;
0;20.01.2009 10:30:03;105.31;
1;20.01.2009 10:30:07;105.27;
0;20.01.2009 10:30:34;105.59;
0;20.01.2009 10:30:46;105.77;
0;20.01.2009 10:30:52;105.74;
0;20.01.2009 10:30:54;105.78;
1;20.01.2009 10:31:02;105.78;
0;20.01.2009 10:32:00;105.51;
0;20.01.2009 10:33:24;104.91;
0;20.01.2009 10:33:45;104.8;
0;20.01.2009 10:34:06;104.78;
0;20.01.2009 10:34:08;104.77;
0;20.01.2009 10:34:13;104.75;
0;20.01.2009 10:34:24;104.65;
0;20.01.2009 10:34:31;104.69;
0;20.01.2009 10:34:35;104.69;
1;20.01.2009 10:34:40;104.65;
0;20.01.2009 10:35:11;104.79;
1;20.01.2009 10:35:47;104.98;
1;20.01.2009 10:37:01;104.72;
0;20.01.2009 10:37:30;105.21;
0;20.01.2009 10:37:47;105.38;
0;20.01.2009 10:38:17;105.6;
1;20.01.2009 10:39:28;105.84;
0;20.01.2009 10:39:50;105.68;
0;20.01.2009 10:39:54;105.66;
0;20.01.2009 10:40:02;105.49;
1;20.01.2009 10:40:05;105.66;
1;20.01.2009 10:40:06;105.16;
0;20.01.2009 10:40:07;105.37;
1;20.01.2009 10:41:45;105.27;
1;20.01.2009 10:43:32;105.49;
0;20.01.2009 10:45:03;105.18;
0;20.01.2009 10:45:05;105.2;
0;20.01.2009 10:45:14;104.94;
0;20.01.2009 10:45:48;104.93;
1;20.01.2009 10:49:12;103.43;
1;20.01.2009 10:49:49;104.01;
1;20.01.2009 10:51:13;103.49;
1;20.01.2009 10:53:24;103.92;
1;20.01.2009 10:54:38;103;
0;20.01.2009 10:55:32;103.25;
0;20.01.2009 10:55:44;103.2;
0;20.01.2009 10:56:34;103.29;
0;20.01.2009 10:56:36;103.24;
1;20.01.2009 10:56:49;103.42;
1;20.01.2009 10:57:52;103.29;
0;20.01.2009 10:58:41;103.44;
0;20.01.2009 10:59:59;103.62;
1;20.01.2009 11:01:04;103.86;
1;20.01.2009 11:01:31;103.65;
0;20.01.2009 11:02:10;104.01;
1;20.01.2009 11:02:37;104.33;
1;20.01.2009 11:04:01;103.95;
0;20.01.2009 11:04:49;104.01;
0;20.01.2009 11:05:19;104.19;
0;20.01.2009 11:05:47;104.17;
1;20.01.2009 11:06:57;104.54;
0;20.01.2009 11:07:37;104.43;
0;20.01.2009 11:07:50;104.38;
0;20.01.2009 11:08:09;104.29;
0;20.01.2009 11:10:02;104.32;
0;20.01.2009 11:11:01;104.11;
0;20.01.2009 11:11:25;103.95;
0;20.01.2009 11:11:35;103.92;
0;20.01.2009 11:11:39;103.98;
0;20.01.2009 11:12:02;103.95;
1;20.01.2009 11:12:30;103.94;
0;20.01.2009 11:14:13;104.02;
0;20.01.2009 11:15:19;104.04;
0;20.01.2009 11:16:13;104.19;
0;20.01.2009 11:16:28;104.35;
0;20.01.2009 11:16:33;104.35;
0;20.01.2009 11:16:58;104.38;
1;20.01.2009 11:17:50;104.44;
1;20.01.2009 11:21:00;104.1;
1;20.01.2009 11:24:31;104.47;
1;20.01.2009 11:24:50;104.36;
0;20.01.2009 11:26:30;104.87;
0;20.01.2009 11:27:10;104.88;
0;20.01.2009 11:28:33;105.16;
0;20.01.2009 11:29:08;105.35;
0;20.01.2009 11:29:38;105.71;
0;20.01.2009 11:29:42;105.7;
0;20.01.2009 11:29:58;105.81;
1;20.01.2009 11:30:23;106.27;
0;20.01.2009 11:31:36;106.18;
0;20.01.2009 11:31:48;105.94;
1;20.01.2009 11:32:50;105.89;
0;20.01.2009 11:33:55;106.06;
0;20.01.2009 11:34:44;106.53;
0;20.01.2009 11:34:47;106.51;
0;20.01.2009 11:35:00;106.72;
1;20.01.2009 11:35:57;106.68;
0;20.01.2009 11:36:20;106.59;
1;20.01.2009 11:36:23;106.54;
1;20.01.2009 11:37:40;106.92;
0;20.01.2009 11:38:16;106.8;
0;20.01.2009 11:39:47;106.4;
1;20.01.2009 11:40:02;106.32;
0;20.01.2009 11:43:19;106.48;
0;20.01.2009 11:45:29;106.79;
1;20.01.2009 11:45:44;106.76;
0;20.01.2009 11:46:42;106.51;
1;20.01.2009 11:47:22;106.46;
0;20.01.2009 11:49:37;106.73;
0;20.01.2009 11:49:46;106.85;
1;20.01.2009 11:50:10;106.86;
1;20.01.2009 11:51:53;106.65;
0;20.01.2009 11:54:23;106.81;
1;20.01.2009 11:55:45;107.11;
1;20.01.2009 11:56:22;107;
0;20.01.2009 11:58:05;107.21;
0;20.01.2009 11:58:24;107.32;
0;20.01.2009 11:58:45;107.41;
0;20.01.2009 11:58:56;107.39;
0;20.01.2009 12:00:23;107.48;
0;20.01.2009 12:00:27;107.52;
0;20.01.2009 12:00:30;107.58;
0;20.01.2009 12:00:33;107.55;
0;20.01.2009 12:01:00;107.78;
1;20.01.2009 12:02:08;107.95;
0;20.01.2009 12:03:47;107.76;
0;20.01.2009 12:04:12;107.78;
0;20.01.2009 12:06:27;107.4;
0;20.01.2009 12:06:33;107.25;
0;20.01.2009 12:06:48;107.22;
0;20.01.2009 12:06:52;107.22;
0;20.01.2009 12:07:18;107.23;
1;20.01.2009 12:07:24;107.31;
0;20.01.2009 12:07:54;107.37;
0;20.01.2009 12:07:58;107.33;
0;20.01.2009 12:08:06;107.32;
0;20.01.2009 12:08:29;107.39;
1;20.01.2009 12:08:54;107.38;
0;20.01.2009 12:10:42;107.23;
0;20.01.2009 12:11:35;107.19;
0;20.01.2009 12:12:52;106.9;
0;20.01.2009 12:13:00;106.95;
0;20.01.2009 12:13:03;106.82;
1;20.01.2009 12:13:40;106.73;
0;20.01.2009 12:15:16;106.9;
0;20.01.2009 12:15:23;107;
0;20.01.2009 12:15:28;107.03;
0;20.01.2009 12:16:04;107.05;
1;20.01.2009 12:18:06;107.11;
0;20.01.2009 12:19:20;106.82;
0;20.01.2009 12:20:00;106.62;
0;20.01.2009 12:20:18;106.64;
1;20.01.2009 12:20:51;106.39;
0;20.01.2009 12:21:39;106.53;
0;20.01.2009 12:23:06;106.68;
0;20.01.2009 12:24:43;106.77;
0;20.01.2009 12:27:12;106.84;
0;20.01.2009 12:27:44;107;
1;20.01.2009 12:28:28;107.09;
0;20.01.2009 12:31:58;106.86;
0;20.01.2009 12:32:32;106.83;
0;20.01.2009 12:32:51;106.74;
0;20.01.2009 12:33:00;106.71;
0;20.01.2009 12:33:50;106.36;
1;20.01.2009 12:34:18;106.35;
1;20.01.2009 12:35:27;106.5;
0;20.01.2009 12:36:40;106.34;
0;20.01.2009 12:37:51;106.28;
0;20.01.2009 12:37:55;106.37;
1;20.01.2009 12:39:04;106.03;
0;20.01.2009 12:40:04;106.25;
0;20.01.2009 12:41:10;106.3;
1;20.01.2009 12:41:52;106.26;
0;20.01.2009 12:43:06;106.22;
1;20.01.2009 12:43:08;106.45;
1;20.01.2009 12:43:09;106.07;
1;20.01.2009 12:43:11;106.24;
1;20.01.2009 12:47:54;106.48;
0;20.01.2009 12:50:41;106.25;
0;20.01.2009 12:53:18;105.96;
0;20.01.2009 12:54:30;105.95;
0;20.01.2009 12:57:00;105.85;
1;20.01.2009 12:57:11;105.88;
0;20.01.2009 13:03:52;106.02;
1;20.01.2009 13:06:20;106.25;
0;20.01.2009 13:11:29;106.09;
0;20.01.2009 13:12:30;105.82;
0;20.01.2009 13:13:51;105.48;
0;20.01.2009 13:14:00;105.46;
1;20.01.2009 13:15:33;105.24;
1;20.01.2009 13:16:47;105.49;
0;20.01.2009 13:19:41;105.13;
0;20.01.2009 13:20:02;104.98;
1;20.01.2009 13:20:30;104.93;
1;20.01.2009 13:24:21;105.07;
0;20.01.2009 13:25:06;104.88;
0;20.01.2009 13:27:15;104.72;
1;20.01.2009 13:28:06;104.71;
0;20.01.2009 13:33:36;105.11;
1;20.01.2009 13:37:15;105.35;
0;20.01.2009 13:38:51;105.16;
0;20.01.2009 13:39:29;105.1;
1;20.01.2009 13:43:57;104.98;
0;20.01.2009 13:46:37;105.11;
0;20.01.2009 13:49:00;105.1;
1;20.01.2009 13:49:41;105.26;
1;20.01.2009 13:56:20;105.11;
0;20.01.2009 13:58:29;105.37;
0;20.01.2009 13:59:15;105.6;
0;20.01.2009 14:01:01;105.62;
0;20.01.2009 14:02:52;105.8;
1;20.01.2009 14:04:22;105.86;
0;20.01.2009 14:05:19;105.5;
1;20.01.2009 14:05:38;105.48;
0;20.01.2009 14:08:47;105.61;
0;20.01.2009 14:09:41;105.69;
1;20.01.2009 14:10:06;105.73;
0;20.01.2009 14:15:55;104.97;
1;20.01.2009 14:21:59;104.8;
0;20.01.2009 14:24:57;104.96;
1;20.01.2009 14:27:22;104.97;
0;20.01.2009 14:30:41;104.79;
1;20.01.2009 14:32:18;104.46;
1;20.01.2009 14:32:52;104.7;
0;20.01.2009 14:35:30;104.34;
1;20.01.2009 14:35:41;104.35;
0;20.01.2009 14:36:27;104.5;
0;20.01.2009 14:36:45;104.52;
0;20.01.2009 14:38:15;104.63;
1;20.01.2009 14:39:53;104.85;
0;20.01.2009 14:42:29;104.59;
1;20.01.2009 14:43:29;104.6;
1;20.01.2009 14:44:46;104.75;
0;20.01.2009 14:46:47;104.34;
0;20.01.2009 14:47:12;104.33;
1;20.01.2009 14:47:27;104.22;
1;20.01.2009 14:48:23;104.3;
1;20.01.2009 14:50:41;103.95;
0;20.01.2009 14:54:03;104.35;
0;20.01.2009 14:54:33;104.51;
0;20.01.2009 14:54:40;104.55;
0;20.01.2009 14:55:48;104.62;
1;20.01.2009 15:00:02;104.71;
0;20.01.2009 15:00:47;104.56;
1;20.01.2009 15:03:51;104.7;
0;20.01.2009 15:06:20;105.11;
1;20.01.2009 15:06:41;105.17;
1;20.01.2009 15:11:17;104.8;
1;20.01.2009 15:12:08;105.02;
0;20.01.2009 15:15:05;104.87;
1;20.01.2009 15:15:33;104.7;
0;20.01.2009 15:20:38;105.39;
0;20.01.2009 15:21:08;105.39;
0;20.01.2009 15:23:25;105.36;
0;20.01.2009 15:23:46;105.37;
0;20.01.2009 15:23:50;105.37;
0;20.01.2009 15:24:57;105.45;
1;20.01.2009 15:27:12;105.54;
0;20.01.2009 15:29:35;105.31;
1;20.01.2009 15:33:16;105.25;
1;20.01.2009 15:35:54;105.42;
0;20.01.2009 15:40:48;105.24;
0;20.01.2009 15:46:04;105.15;
0;20.01.2009 15:47:02;105.24;
1;20.01.2009 15:47:59;104.8;
0;20.01.2009 15:50:18;104.94;
1;20.01.2009 15:52:44;105.02;
0;20.01.2009 15:54:10;104.81;
0;20.01.2009 15:55:07;104.8;
0;20.01.2009 15:58:05;104.51;
0;20.01.2009 15:58:42;104.29;
0;20.01.2009 15:58:47;104.28;
1;20.01.2009 15:59:42;104.15;
0;20.01.2009 16:00:45;104.28;
1;20.01.2009 16:03:15;104.4;
0;20.01.2009 16:06:21;104.27;
0;20.01.2009 16:07:41;104.15;
0;20.01.2009 16:08:10;104.11;
1;20.01.2009 16:08:36;104;
0;20.01.2009 16:11:21;104.14;
0;20.01.2009 16:14:53;104.27;
0;20.01.2009 16:15:49;104.26;
1;20.01.2009 16:17:14;104.28;
1;20.01.2009 16:18:32;104.15;
0;20.01.2009 16:24:37;104.22;
0;20.01.2009 16:27:34;104.28;
0;20.01.2009 16:33:58;104.31;
0;20.01.2009 16:35:43;104.49;
1;20.01.2009 16:38:04;104.57;
0;20.01.2009 16:42:22;104.44;
1;20.01.2009 16:44:12;104.24;
0;20.01.2009 16:49:01;104.45;
1;20.01.2009 16:51:41;104.59;
0;20.01.2009 16:55:56;104.41;
0;20.01.2009 17:00:33;104.32;
0;20.01.2009 17:03:27;104.28;
1;20.01.2009 17:04:44;104.26;
0;20.01.2009 17:07:10;104.5;
0;20.01.2009 17:10:40;104.56;
0;20.01.2009 17:12:08;104.8;
0;20.01.2009 17:18:53;105.01;
0;20.01.2009 17:18:55;105.01;
0;20.01.2009 17:19:17;105.06;
1;20.01.2009 17:21:10;105.13;
0;20.01.2009 17:28:18;105.13;
1;20.01.2009 17:28:24;104.99;
1;20.01.2009 17:30:51;105.4;
1;20.01.2009 17:33:09;105.18;
1;20.01.2009 17:35:09;105.72;
0;20.01.2009 17:36:03;105.49;
0;20.01.2009 17:36:12;105.5;
0;20.01.2009 17:38:42;105.28;
0;20.01.2009 17:38:55;105.26;
0;20.01.2009 17:40:38;104.59;
0;20.01.2009 17:41:22;104.59;
1;20.01.2009 17:42:09;104.42;
1;20.01.2009 17:42:57;104.56;
0;20.01.2009 17:44:39;104.3;
0;20.01.2009 17:44:49;104.3;
0;20.01.2009 17:45:16;104.27;
1;20.01.2009 17:46:22;104.12;
0;20.01.2009 17:47:21;104.23;
1;20.01.2009 17:48:23;104.38;
1;20.01.2009 17:49:16;104.05;
1;20.01.2009 17:52:17;104.31;
1;20.01.2009 17:55:17;104.08;
0;20.01.2009 17:57:36;104.35;
1;20.01.2009 17:57:52;104.37;
0;20.01.2009 18:00:33;104.28;
0;20.01.2009 18:00:51;104.12;
1;20.01.2009 18:04:31;104.09;
0;20.01.2009 18:07:52;104.2;
0;20.01.2009 18:11:24;104.16;
0;20.01.2009 18:11:51;104.25;
0;20.01.2009 18:16:38;104.3;
0;20.01.2009 18:21:52;104.33;
0;20.01.2009 18:23:10;104.38;
0;20.01.2009 18:24:08;104.52;
1;20.01.2009 18:24:52;104.62;
0;20.01.2009 18:25:38;104.48;
1;20.01.2009 18:26:43;104.4;
0;20.01.2009 18:28:05;104.75;
0;20.01.2009 18:29:15;104.85;
1;20.01.2009 18:30:36;105.04;
0;20.01.2009 18:33:52;104.86;
0;20.01.2009 18:34:03;104.82;
0;20.01.2009 18:34:06;104.82;
1;20.01.2009 18:34:11;104.79;
0;20.01.2009 18:38:20;104.96;
0;20.01.2009 18:38:22;104.95;
0;20.01.2009 18:40:30;105;
0;20.01.2009 18:41:02;105.34;
0;20.01.2009 18:41:16;105.36;
0;20.01.2009 18:41:52;105.45;
0;20.01.2009 18:42:54;105.55;
1;20.01.2009 18:44:03;105.56;
0;21.01.2009 10:30:02;103.16;
1;21.01.2009 10:30:08;103.15;
1;21.01.2009 10:30:09;102.95;
1;21.01.2009 10:30:14;102.81;
0;21.01.2009 10:30:40;102.91;
0;21.01.2009 10:31:06;102.93;
0;21.01.2009 10:31:19;103.06;
0;21.01.2009 10:31:36;103.3;
0;21.01.2009 10:31:54;103.36;
0;21.01.2009 10:31:59;103.51;
0;21.01.2009 10:32:04;103.55;
1;21.01.2009 10:32:23;103.63;
0;21.01.2009 10:32:42;103.43;
0;21.01.2009 10:32:54;103.25;
0;21.01.2009 10:33:54;102.98;
0;21.01.2009 10:33:56;102.99;
0;21.01.2009 10:34:27;102.89;
0;21.01.2009 10:34:34;102.79;
1;21.01.2009 10:35:01;102.73;
0;21.01.2009 10:35:24;102.86;
1;21.01.2009 10:35:51;103;
0;21.01.2009 10:36:57;102.93;
0;21.01.2009 10:37:28;102.87;
1;21.01.2009 10:37:45;102.86;
0;21.01.2009 10:38:17;102.95;
0;21.01.2009 10:39:01;102.98;
0;21.01.2009 10:39:22;103.02;
1;21.01.2009 10:40:10;103.25;
1;21.01.2009 10:41:12;103.02;
0;21.01.2009 10:41:41;103.34;
0;21.01.2009 10:42:38;103.42;
1;21.01.2009 10:43:31;103.68;
0;21.01.2009 10:43:57;103.59;
0;21.01.2009 10:45:50;103.44;
1;21.01.2009 10:46:31;103.44;
1;21.01.2009 10:48:20;103.77;
0;21.01.2009 10:50:00;103.58;
1;21.01.2009 10:52:22;103.53;
1;21.01.2009 10:53:12;103.66;
0;21.01.2009 10:54:27;103.49;
0;21.01.2009 10:58:18;103.5;
0;21.01.2009 10:59:13;103.46;
1;21.01.2009 11:00:19;103.41;
0;21.01.2009 11:03:17;103.57;
0;21.01.2009 11:07:54;103.55;
0;21.01.2009 11:09:12;103.61;
0;21.01.2009 11:11:40;103.86;
0;21.01.2009 11:13:47;104.06;
1;21.01.2009 11:15:05;104.17;
0;21.01.2009 11:17:31;104.1;
0;21.01.2009 11:19:37;103.88;
1;21.01.2009 11:21:18;103.86;
0;21.01.2009 11:22:02;103.96;
1;21.01.2009 11:26:43;104.2;
0;21.01.2009 11:27:57;104.05;
0;21.01.2009 11:28:42;103.97;
0;21.01.2009 11:28:51;103.9;
0;21.01.2009 11:34:58;103.91;
0;21.01.2009 11:35:09;103.74;
0;21.01.2009 11:48:12;103.47;
1;21.01.2009 11:49:05;103.35;
0;21.01.2009 11:50:45;103.42;
0;21.01.2009 11:51:14;103.46;
1;21.01.2009 12:01:22;103.77;
0;21.01.2009 12:02:59;103.65;
0;21.01.2009 12:03:18;103.63;
0;21.01.2009 12:04:45;103.52;
1;21.01.2009 12:05:09;103.53;
0;21.01.2009 12:08:49;103.71;
0;21.01.2009 12:09:31;104;
1;21.01.2009 12:11:13;104.09;
0;21.01.2009 12:12:37;103.97;
1;21.01.2009 12:15:33;103.83;
1;21.01.2009 12:17:50;104.42;
0;21.01.2009 12:18:15;104.33;
0;21.01.2009 12:19:18;104.2;
0;21.01.2009 12:23:14;103.99;
0;21.01.2009 12:32:35;103.99;
1;21.01.2009 12:33:38;104;
0;21.01.2009 12:37:25;104.31;
1;21.01.2009 12:38:50;104.4;
1;21.01.2009 12:50:25;104.25;
0;21.01.2009 13:11:30;104.74;
0;21.01.2009 13:11:49;104.7;
1;21.01.2009 13:12:19;104.71;
0;21.01.2009 13:12:41;104.7;
1;21.01.2009 13:13:25;104.62;
0;21.01.2009 13:19:12;104.99;
0;21.01.2009 13:21:59;105.55;
1;21.01.2009 13:23:12;105.61;
1;21.01.2009 13:23:36;105.44;
0;21.01.2009 13:26:37;105.63;
1;21.01.2009 13:27:08;105.65;
0;21.01.2009 13:28:56;105.49;
0;21.01.2009 13:30:17;105.49;
0;21.01.2009 13:30:22;105.49;
0;21.01.2009 13:31:41;105.23;
1;21.01.2009 13:33:59;105.27;
1;21.01.2009 13:38:13;105.33;
1;21.01.2009 13:43:22;104.98;
0;21.01.2009 13:46:22;105.26;
0;21.01.2009 13:50:43;105.45;
0;21.01.2009 13:51:55;105.5;
0;21.01.2009 13:54:42;105.59;
0;21.01.2009 13:54:59;105.6;
0;21.01.2009 13:56:25;105.68;
0;21.01.2009 13:56:55;105.69;
0;21.01.2009 13:58:44;105.95;
0;21.01.2009 13:59:53;106.01;
0;21.01.2009 14:05:03;106.04;
0;21.01.2009 14:14:59;106.55;
0;21.01.2009 14:17:19;106.81;
0;21.01.2009 14:19:10;106.89;
0;21.01.2009 14:20:02;107.02;
0;21.01.2009 14:20:06;107.03;
0;21.01.2009 14:20:31;107.11;
1;21.01.2009 14:21:29;107.42;
0;21.01.2009 14:22:53;107.24;
1;21.01.2009 14:23:04;107.17;
0;21.01.2009 14:24:34;107.35;
1;21.01.2009 14:25:00;107.5;
0;21.01.2009 14:26:15;107.33;
1;21.01.2009 14:28:12;107.25;
1;21.01.2009 14:30:16;107.39;
0;21.01.2009 14:35:43;107.22;
0;21.01.2009 14:36:11;106.76;
1;21.01.2009 14:37:07;106.64;
0;21.01.2009 14:37:30;106.78;
1;21.01.2009 14:37:38;106.79;
1;21.01.2009 14:48:33;106.39;
0;21.01.2009 14:49:06;106.55;
0;21.01.2009 14:49:13;106.6;
0;21.01.2009 14:52:17;106.95;
0;21.01.2009 14:53:35;107.08;
1;21.01.2009 14:53:46;107.12;
0;21.01.2009 14:58:59;106.68;
0;21.01.2009 15:00:25;106.54;
1;21.01.2009 15:00:38;106.55;
1;21.01.2009 15:02:41;106.79;
1;21.01.2009 15:02:48;106.94;
0;21.01.2009 15:02:49;106.74;
0;21.01.2009 15:04:22;106.85;
0;21.01.2009 15:05:16;106.84;
1;21.01.2009 15:06:28;106.91;
0;21.01.2009 15:09:09;106.77;
0;21.01.2009 15:09:20;106.74;
0;21.01.2009 15:09:25;106.73;
0;21.01.2009 15:13:08;106.36;
0;21.01.2009 15:15:36;106.17;
0;21.01.2009 15:16:03;106.1;
1;21.01.2009 15:17:27;105.94;
0;21.01.2009 15:18:49;106.23;
0;21.01.2009 15:21:35;106.35;
1;21.01.2009 15:24:05;106.8;
0;21.01.2009 15:24:26;106.7;
1;21.01.2009 15:24:38;106.63;
1;21.01.2009 15:26:08;106.69;
0;21.01.2009 15:28:10;106.48;
0;21.01.2009 15:29:29;106.42;
0;21.01.2009 15:31:27;106.16;
1;21.01.2009 15:31:55;106.16;
0;21.01.2009 15:37:02;106.24;
0;21.01.2009 15:39:31;106.28;
0;21.01.2009 15:42:12;106.3;
0;21.01.2009 15:43:16;106.41;
0;21.01.2009 15:44:26;106.71;
0;21.01.2009 15:44:46;106.81;
0;21.01.2009 15:45:00;106.83;
1;21.01.2009 15:46:31;107.1;
0;21.01.2009 15:49:05;106.92;
0;21.01.2009 15:49:46;106.89;
0;21.01.2009 15:52:57;106.74;
1;21.01.2009 15:59:13;106.56;
0;21.01.2009 16:05:48;106.87;
1;21.01.2009 16:07:01;107.02;
1;21.01.2009 16:13:07;106.77;
0;21.01.2009 16:16:14;106.87;
0;21.01.2009 16:17:27;106.94;
0;21.01.2009 16:18:24;106.98;
0;21.01.2009 16:20:11;107.03;
0;21.01.2009 16:21:03;107.24;
1;21.01.2009 16:21:42;107.55;
1;21.01.2009 16:22:18;107.47;
0;21.01.2009 16:23:52;107.72;
0;21.01.2009 16:28:35;108.15;
0;21.01.2009 16:31:09;108.21;
0;21.01.2009 16:31:23;108.33;
0;21.01.2009 16:31:51;108.57;
0;21.01.2009 16:32:03;108.59;
0;21.01.2009 16:32:34;108.54;
0;21.01.2009 16:33:19;108.7;
0;21.01.2009 16:33:36;108.65;
1;21.01.2009 16:35:57;108.9;
0;21.01.2009 16:37:50;108.71;
1;21.01.2009 16:37:53;108.76;
1;21.01.2009 16:38:32;109.11;
0;21.01.2009 16:39:01;108.97;
0;21.01.2009 16:40:38;108.9;
0;21.01.2009 16:42:12;108.9;
0;21.01.2009 16:43:04;108.86;
0;21.01.2009 16:43:41;108.63;
0;21.01.2009 16:44:41;108.47;
0;21.01.2009 16:45:52;108.48;
0;21.01.2009 16:47:08;108.49;
1;21.01.2009 16:47:15;108.49;
1;21.01.2009 16:51:00;108.64;
0;21.01.2009 16:56:01;108.3;
0;21.01.2009 16:57:19;107.93;
1;21.01.2009 16:59:57;107.94;
1;21.01.2009 17:00:40;108.15;
0;21.01.2009 17:02:28;107.95;
0;21.01.2009 17:02:47;107.97;
0;21.01.2009 17:02:56;107.95;
1;21.01.2009 17:04:41;107.73;
0;21.01.2009 17:07:19;108.14;
0;21.01.2009 17:08:14;108.13;
0;21.01.2009 17:11:46;108.31;
1;21.01.2009 17:13:00;108.36;
1;21.01.2009 17:14:38;108.09;
0;21.01.2009 17:18:23;108.41;
0;21.01.2009 17:18:41;108.38;
0;21.01.2009 17:20:33;108.52;
0;21.01.2009 17:20:45;108.49;
0;21.01.2009 17:20:56;108.55;
0;21.01.2009 17:21:37;108.53;
0;21.01.2009 17:21:52;108.55;
0;21.01.2009 17:22:17;108.77;
0;21.01.2009 17:22:54;108.77;
0;21.01.2009 17:29:42;108.8;
0;21.01.2009 17:30:07;108.85;
0;21.01.2009 17:30:15;108.89;
1;21.01.2009 17:30:38;108.93;
0;21.01.2009 17:31:36;108.73;
1;21.01.2009 17:31:43;108.76;
1;21.01.2009 17:33:31;108.94;
0;21.01.2009 17:35:27;108.62;
1;21.01.2009 17:36:55;108.23;
1;21.01.2009 17:37:38;108.32;
0;21.01.2009 17:45:18;107.99;
1;21.01.2009 17:45:56;107.93;
0;21.01.2009 17:47:57;108.1;
0;21.01.2009 17:50:21;108.31;
0;21.01.2009 17:52:57;108.6;
0;21.01.2009 17:53:24;108.66;
1;21.01.2009 17:54:23;108.75;
1;21.01.2009 17:55:48;108.64;
0;21.01.2009 17:56:45;108.81;
0;21.01.2009 18:00:54;109.01;
0;21.01.2009 18:02:30;109.01;
0;21.01.2009 18:03:43;109.13;
1;21.01.2009 18:04:50;109.25;
0;21.01.2009 18:07:17;109.09;
0;21.01.2009 18:07:40;109.08;
0;21.01.2009 18:08:56;108.71;
0;21.01.2009 18:09:02;108.68;
0;21.01.2009 18:09:05;108.68;
0;21.01.2009 18:09:15;108.54;
0;21.01.2009 18:09:37;108.5;
0;21.01.2009 18:12:02;108.4;
0;21.01.2009 18:14:16;108.01;
0;21.01.2009 18:15:11;107.99;
0;21.01.2009 18:16:02;107.94;
1;21.01.2009 18:18:20;107.92;
0;21.01.2009 18:18:54;108.01;
0;21.01.2009 18:19:45;108.32;
0;21.01.2009 18:21:58;108.3;
0;21.01.2009 18:26:46;108.41;
0;21.01.2009 18:26:48;108.42;
1;21.01.2009 18:27:02;108.42;
0;21.01.2009 18:29:45;108.31;
0;21.01.2009 18:30:41;108.26;
0;21.01.2009 18:33:48;108;
0;21.01.2009 18:37:42;107.98;
1;21.01.2009 18:39:45;107.91;
1;22.01.2009 10:30:32;110.05;
0;22.01.2009 10:30:52;109.8;
0;22.01.2009 10:30:55;109.97;
0;22.01.2009 10:31:21;109.81;
0;22.01.2009 10:31:50;109.64;
1;22.01.2009 10:32:12;109.24;
1;22.01.2009 10:33:29;109.42;
0;22.01.2009 10:35:15;109.2;
1;22.01.2009 10:35:56;109.01;
1;22.01.2009 10:36:18;109.12;
1;22.01.2009 10:37:03;109.07;
1;22.01.2009 10:39:18;109.26;
0;22.01.2009 10:43:32;108.88;
0;22.01.2009 10:43:47;108.89;
1;22.01.2009 10:45:32;108.22;
0;22.01.2009 10:47:50;108.49;
0;22.01.2009 10:50:16;108.55;
0;22.01.2009 10:52:17;108.86;
1;22.01.2009 10:53:36;109.07;
1;22.01.2009 10:56:54;108.87;
1;22.01.2009 10:57:06;108.87;
1;22.01.2009 10:59:58;108.65;
1;22.01.2009 11:01:39;108.77;
0;22.01.2009 11:05:23;108.54;
0;22.01.2009 11:07:21;108.33;
0;22.01.2009 11:08:33;108.23;
1;22.01.2009 11:09:06;107.98;
0;22.01.2009 11:11:56;108.2;
0;22.01.2009 11:13:23;108.36;
0;22.01.2009 11:14:35;108.37;
0;22.01.2009 11:16:40;108.53;
1;22.01.2009 11:17:29;108.51;
1;22.01.2009 11:21:36;108.37;
0;22.01.2009 11:23:26;108.53;
0;22.01.2009 11:25:37;108.78;
1;22.01.2009 11:25:49;108.83;
1;22.01.2009 11:28:04;108.65;
1;22.01.2009 11:34:38;108.92;
0;22.01.2009 11:41:06;108.78;
1;22.01.2009 11:42:25;108.74;
0;22.01.2009 11:50:00;109.06;
0;22.01.2009 12:02:27;109.19;
0;22.01.2009 12:03:19;109.4;
0;22.01.2009 12:03:54;109.59;
0;22.01.2009 12:04:02;109.62;
0;22.01.2009 12:04:38;109.68;
0;22.01.2009 12:05:09;109.94;
0;22.01.2009 12:05:30;109.95;
0;22.01.2009 12:06:19;109.83;
0;22.01.2009 12:07:25;110.03;
1;22.01.2009 12:08:31;110.15;
1;22.01.2009 12:10:53;109.85;
1;22.01.2009 12:15:22;110.07;
0;22.01.2009 12:17:23;109.9;
0;22.01.2009 12:19:23;109.58;
0;22.01.2009 12:22:57;109.49;
1;22.01.2009 12:25:15;109.47;
1;22.01.2009 12:26:52;109.56;
0;22.01.2009 12:30:02;109.01;
1;22.01.2009 12:33:10;108.62;
1;22.01.2009 12:37:41;108.81;
0;22.01.2009 12:38:37;108.5;
1;22.01.2009 12:38:42;108.42;
0;22.01.2009 12:40:54;108.65;
1;22.01.2009 12:42:43;109.12;
0;22.01.2009 12:43:57;109.01;
